time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.00661016448128,0.365656321065,14.1151820473,0.0828526791228,6.21804602079,0.0,0.244654491166,0.69934551255,3.99043317896,0.102839594075,-0.104920871441,0.0,451.6041156882149,448.7258731223254,449.6056216571661,451.16390129835236
1.9800000000000013,0.0227883487244,0.409506316121,14.3594525352,0.0893171957249,6.21215472523,0.0,0.295253219535,0.7629647085,4.15120169502,0.116078489779,-0.0873152458056,0.0,470.9831313632235,472.3350824267437,471.68150515741576,472.71223529763427
2.0400000000000014,0.0420608894827,0.45723156328,14.6123700756,0.09629545243,6.20663390656,0.0,0.347697804568,0.828561612431,4.27875807077,0.116751657497,-0.103617079078,0.0,463.3765973492395,462.0862862756388,464.0446690547639,464.10899125077174
2.1000000000000014,0.0648684889448,0.509373746686,14.8763154049,0.10335047385,6.20070664317,0.0,0.413224715872,0.910266716773,4.51829714552,0.119196406284,-0.090557177723,0.0,497.3504198049247,498.29877378678617,497.12300045199106,497.3129116926136
2.1600000000000015,0.0910102438055,0.565666584049,15.1457920951,0.110593795826,6.19611749143,0.0,0.458572138818,0.966739913001,4.46432726687,0.123608182506,-0.0574764047506,0.0,406.7941963310946,409.74038804383054,408.3727421738431,408.7806705067997
2.2200000000000015,0.120381906498,0.626022556631,15.4169880452,0.118233696593,6.19223899244,0.0,0.520811914224,1.04583901692,4.57490700105,0.133890511984,-0.0855134180872,0.0,462.7996116445579,460.5840970681962,461.37367180044765,462.198911486664
2.2800000000000016,0.153426441952,0.691090927883,15.6931811949,0.126020895459,6.18743365151,0.0,0.581119021378,1.12381470089,4.63109029932,0.119975083271,-0.0710012808805,0.0,445.5888392770941,446.76854145945,446.6551384896196,445.53394402729697
2.3400000000000016,0.190374429485,0.761239297866,15.9747205374,0.132856963402,6.18385087264,0.0,0.650829437175,1.21511641287,4.75282546794,0.097750605124,-0.0434639317455,0.0,466.76294145574985,468.904720895103,467.8171494495065,466.09386631900793
2.4000000000000017,0.231122374917,0.836398512377,16.2590497486,0.138338495087,6.18096070253,0.0,0.707664183057,1.29065560513,4.72476407528,0.0738107220076,-0.0598010553364,0.0,421.2138795119387,419.7967917917204,422.6370417648093,420.57558273721486
2.4600000000000017,0.275808234131,0.916814498149,16.5462483207,0.142342547297,6.17733591499,0.0,0.782179162472,1.39021964248,4.84779669175,0.0462685111888,-0.0616656922238,0.0,469.01909656891473,468.8718588761094,470.9161615046889,468.78347570516826
